4.320000e-09 4.079060e+03 4.320000e-09 8.953565e+03 4.320000e-09 1.271652e+03 
4.420000e-09 4.079060e+03 4.420000e-09 8.953565e+03 4.420000e-09 1.271652e+03 
4.520000e-09 4.079060e+03 4.520000e-09 8.953565e+03 4.520000e-09 1.271652e+03 
4.620000e-09 4.079060e+03 4.620000e-09 8.953565e+03 4.620000e-09 1.271652e+03 
4.720000e-09 4.079060e+03 4.720000e-09 8.953565e+03 4.720000e-09 1.271652e+03 
4.820000e-09 4.079060e+03 4.820000e-09 8.953565e+03 4.820000e-09 1.271652e+03 
4.920000e-09 4.079060e+03 4.920000e-09 8.953565e+03 4.920000e-09 1.271652e+03 
5.020000e-09 4.079060e+03 5.020000e-09 8.953565e+03 5.020000e-09 1.237760e+03 
5.120000e-09 4.079060e+03 5.120000e-09 8.953565e+03 5.120000e-09 1.175837e+03 
5.220000e-09 4.079060e+03 5.220000e-09 8.953565e+03 5.220000e-09 1.124795e+03 
5.320000e-09 4.079060e+03 5.320000e-09 8.953565e+03 5.320000e-09 1.083012e+03 
5.420000e-09 4.079060e+03 5.420000e-09 8.953565e+03 5.420000e-09 1.049013e+03 
5.520000e-09 4.079060e+03 5.520000e-09 8.953565e+03 5.520000e-09 1.021488e+03 
5.532500e-09 4.079060e+03 5.532500e-09 8.953565e+03 5.532500e-09 1.018493e+03 
5.557500e-09 4.079060e+03 5.557500e-09 8.953565e+03 5.557500e-09 1.012662e+03 
5.607500e-09 4.079060e+03 5.607500e-09 8.953565e+03 5.607500e-09 1.001901e+03 
5.609063e-09 4.079060e+03 5.609063e-09 8.953565e+03 5.609063e-09 1.001584e+03 
5.612188e-09 4.079060e+03 5.612188e-09 8.953565e+03 5.612188e-09 1.000953e+03 
5.612969e-09 4.079060e+03 5.612969e-09 8.953565e+03 5.612969e-09 1.000795e+03 
5.614531e-09 4.079060e+03 5.614531e-09 8.953565e+03 5.614531e-09 1.000482e+03 
5.614922e-09 4.079060e+03 5.614922e-09 8.953565e+03 5.614922e-09 1.000403e+03 
5.615703e-09 4.079060e+03 5.615703e-09 8.953565e+03 5.615703e-09 1.000247e+03 
5.615898e-09 4.079060e+03 5.615898e-09 8.953565e+03 5.615898e-09 1.000208e+03 
5.616289e-09 4.079060e+03 5.616289e-09 8.953565e+03 5.616289e-09 1.000130e+03 
5.616387e-09 4.079060e+03 5.616387e-09 8.953565e+03 5.616387e-09 1.000111e+03 
5.616582e-09 4.079060e+03 5.616582e-09 8.953565e+03 5.616582e-09 1.000072e+03 
