0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.000000e-12 1.000000e+04 1.000000e-12 1.000000e+04 1.000000e-12 1.000000e+04 1.000000e-12 1.000000e+04 1.000000e-12 1.000000e+03 1.000000e-12 1.000000e+04 
2.000000e-12 1.000000e+04 2.000000e-12 1.000000e+04 2.000000e-12 1.000000e+04 2.000000e-12 1.000000e+04 2.000000e-12 1.000000e+03 2.000000e-12 1.000000e+04 
4.000000e-12 1.000000e+04 4.000000e-12 1.000000e+04 4.000000e-12 1.000000e+04 4.000000e-12 1.000000e+04 4.000000e-12 1.000000e+03 4.000000e-12 1.000000e+04 
8.000000e-12 1.000000e+04 8.000000e-12 1.000000e+04 8.000000e-12 1.000000e+04 8.000000e-12 1.000000e+04 8.000000e-12 1.000000e+03 8.000000e-12 1.000000e+04 
1.600000e-11 1.000000e+04 1.600000e-11 1.000000e+04 1.600000e-11 1.000000e+04 1.600000e-11 1.000000e+04 1.600000e-11 1.000000e+03 1.600000e-11 1.000000e+04 
3.200000e-11 1.000000e+04 3.200000e-11 1.000000e+04 3.200000e-11 1.000000e+04 3.200000e-11 1.000000e+04 3.200000e-11 1.000000e+03 3.200000e-11 1.000000e+04 
6.400000e-11 1.000000e+04 6.400000e-11 1.000000e+04 6.400000e-11 1.000000e+04 6.400000e-11 1.000000e+04 6.400000e-11 1.000000e+03 6.400000e-11 1.000000e+04 
1.280000e-10 1.000000e+04 1.280000e-10 1.000000e+04 1.280000e-10 1.000000e+04 1.280000e-10 1.000000e+04 1.280000e-10 1.000000e+03 1.280000e-10 1.000000e+04 
2.560000e-10 1.000000e+04 2.560000e-10 1.000000e+04 2.560000e-10 1.000000e+04 2.560000e-10 1.000000e+04 2.560000e-10 1.000000e+03 2.560000e-10 1.000000e+04 
4.560000e-10 1.000000e+04 4.560000e-10 1.000000e+04 4.560000e-10 1.000000e+04 4.560000e-10 1.000000e+04 4.560000e-10 1.000000e+03 4.560000e-10 1.000000e+04 
6.560000e-10 1.000000e+04 6.560000e-10 1.000000e+04 6.560000e-10 1.000000e+04 6.560000e-10 1.000000e+04 6.560000e-10 1.000000e+03 6.560000e-10 1.000000e+04 
8.560000e-10 1.000000e+04 8.560000e-10 1.000000e+04 8.560000e-10 1.000000e+04 8.560000e-10 1.000000e+04 8.560000e-10 1.000000e+03 8.560000e-10 1.000000e+04 
1.000000e-09 1.000000e+04 1.000000e-09 1.000000e+04 1.000000e-09 1.000000e+04 1.000000e-09 1.000000e+04 1.000000e-09 1.000000e+03 1.000000e-09 1.000000e+04 
1.020000e-09 9.988292e+03 1.020000e-09 1.000000e+04 1.020000e-09 9.888959e+03 1.020000e-09 9.988292e+03 1.020000e-09 1.000000e+03 1.020000e-09 1.000000e+04 
1.060000e-09 9.964889e+03 1.060000e-09 1.000000e+04 1.060000e-09 9.668796e+03 1.060000e-09 9.964889e+03 1.060000e-09 1.000000e+03 1.060000e-09 1.000000e+04 
1.140000e-09 9.918159e+03 1.140000e-09 1.000000e+04 1.140000e-09 9.239894e+03 1.140000e-09 9.918159e+03 1.140000e-09 1.000000e+03 1.140000e-09 1.000000e+04 
