0.000000e+00 0.000000e+00 
1.000000e-12 -4.487989e-07 
2.000000e-12 -8.975977e-07 
4.000000e-12 -1.795194e-06 
8.000000e-12 -3.590376e-06 
1.600000e-11 -7.180662e-06 
3.200000e-11 -1.436060e-05 
6.400000e-11 -2.871539e-05 
1.000000e-10 -4.485037e-05 
1.064000e-10 -4.771665e-05 
1.192000e-10 -5.344684e-05 
1.448000e-10 -6.489647e-05 
1.960000e-10 -8.774242e-05 
2.960000e-10 -1.320800e-04 
3.960000e-10 -1.758963e-04 
4.960000e-10 -2.190184e-04 
5.960000e-10 -2.621306e-04 
6.960000e-10 -3.067774e-04 
7.960000e-10 -3.541238e-04 
8.960000e-10 -4.052841e-04 
9.960000e-10 -4.616145e-04 
1.096000e-09 -5.248507e-04 
1.196000e-09 -5.973132e-04 
1.296000e-09 -6.822341e-04 
1.396000e-09 -7.843114e-04 
1.496000e-09 -9.107045e-04 
1.596000e-09 -1.072949e-03 
1.696000e-09 -1.290968e-03 
1.796000e-09 -1.602476e-03 
1.896000e-09 -2.088645e-03 
1.996000e-09 -2.962203e-03 
2.008500e-09 -3.123754e-03 
2.033500e-09 -3.503794e-03 
2.083500e-09 -4.620298e-03 
2.166831e-09 -6.301037e-03 
2.248876e-09 -6.361644e-03 
2.348876e-09 -6.412646e-03 
2.443002e-09 -6.437534e-03 
2.543002e-09 -6.439313e-03 
2.643002e-09 -6.415680e-03 
2.743002e-09 -6.366726e-03 
2.843002e-09 -6.292647e-03 
2.943002e-09 -6.193733e-03 
3.043002e-09 -6.070375e-03 
3.143002e-09 -5.923060e-03 
3.243002e-09 -5.752369e-03 
3.343002e-09 -5.558977e-03 
3.443002e-09 -5.343645e-03 
3.543002e-09 -5.107225e-03 
3.643002e-09 -4.850649e-03 
3.743002e-09 -4.574930e-03 
3.843002e-09 -4.281155e-03 
3.943002e-09 -3.970485e-03 
4.043002e-09 -3.644145e-03 
4.143002e-09 -3.303423e-03 
4.243002e-09 -2.949665e-03 
4.343002e-09 -2.584265e-03 
4.443002e-09 -2.208666e-03 
4.543002e-09 -1.824351e-03 
4.643002e-09 -1.432836e-03 
4.743002e-09 -1.035666e-03 
4.843002e-09 -6.344083e-04 
4.943002e-09 -2.306474e-04 
5.043002e-09 1.740239e-04 
5.143002e-09 5.780083e-04 
5.243002e-09 9.797116e-04 
5.343002e-09 1.377548e-03 
5.443002e-09 1.769949e-03 
5.543002e-09 2.135097e-03 
5.643002e-09 2.375713e-03 
5.743002e-09 2.422491e-03 
5.843002e-09 2.324927e-03 
5.943002e-09 2.150426e-03 
6.043002e-09 1.950319e-03 
6.143002e-09 1.753663e-03 
6.243002e-09 1.573450e-03 
6.343002e-09 1.413706e-03 
6.443002e-09 1.274191e-03 
6.543002e-09 1.152954e-03 
6.643002e-09 1.047563e-03 
6.743002e-09 9.556418e-04 
6.843002e-09 8.750750e-04 
6.943002e-09 8.040557e-04 
7.043002e-09 7.410721e-04 
7.143002e-09 6.848713e-04 
7.243002e-09 6.344176e-04 
7.343002e-09 5.888546e-04 
7.443002e-09 5.474721e-04 
7.543002e-09 5.096784e-04 
7.643002e-09 4.908005e-04 
7.743002e-09 4.870556e-04 
7.843002e-09 4.813884e-04 
7.943002e-09 4.738215e-04 
8.043002e-09 4.643846e-04 
8.143002e-09 4.531150e-04 
8.243002e-09 4.400571e-04 
8.343002e-09 4.252626e-04 
8.443002e-09 4.087897e-04 
8.543002e-09 3.907035e-04 
8.643002e-09 3.710754e-04 
8.743002e-09 3.499828e-04 
8.843002e-09 3.275091e-04 
8.943002e-09 3.037427e-04 
9.043002e-09 2.787777e-04 
9.143002e-09 2.527124e-04 
9.243002e-09 2.256498e-04 
9.343002e-09 1.976967e-04 
9.443002e-09 1.689633e-04 
9.543002e-09 1.395631e-04 
9.643002e-09 1.096121e-04 
9.743002e-09 7.922858e-05 
9.843002e-09 4.853234e-05 
9.943002e-09 1.764456e-05 
1.000000e-08 1.206983e-19 
