0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.000000e-12 1.000000e+04 4.000000e-12 1.000000e+03 4.000000e-12 1.000000e+04 4.000000e-12 1.000000e+03 4.000000e-12 1.000000e+04 
8.000000e-12 1.000000e+04 8.000000e-12 1.000000e+03 8.000000e-12 1.000000e+04 8.000000e-12 1.000000e+03 8.000000e-12 1.000000e+04 
1.600000e-11 1.000000e+04 1.600000e-11 1.000000e+03 1.600000e-11 1.000000e+04 1.600000e-11 1.000000e+03 1.600000e-11 1.000000e+04 
3.200000e-11 1.000000e+04 3.200000e-11 1.000000e+03 3.200000e-11 1.000000e+04 3.200000e-11 1.000000e+03 3.200000e-11 1.000000e+04 
6.400000e-11 1.000000e+04 6.400000e-11 1.000000e+03 6.400000e-11 1.000000e+04 6.400000e-11 1.000000e+03 6.400000e-11 1.000000e+04 
1.280000e-10 1.000000e+04 1.280000e-10 1.000000e+03 1.280000e-10 1.000000e+04 1.280000e-10 1.000000e+03 1.280000e-10 1.000000e+04 
2.560000e-10 1.000000e+04 2.560000e-10 1.000000e+03 2.560000e-10 1.000000e+04 2.560000e-10 1.000000e+03 2.560000e-10 1.000000e+04 
5.120000e-10 1.000000e+04 5.120000e-10 1.000000e+03 5.120000e-10 1.000000e+04 5.120000e-10 1.000000e+03 5.120000e-10 1.000000e+04 
1.000000e-09 1.000000e+04 1.000000e-09 1.000000e+03 1.000000e-09 1.000000e+04 1.000000e-09 1.000000e+03 1.000000e-09 1.000000e+04 
1.051200e-09 1.000000e+04 1.051200e-09 1.000000e+03 1.051200e-09 1.000000e+04 1.051200e-09 1.000000e+03 1.051200e-09 9.974517e+03 
1.153600e-09 1.000000e+04 1.153600e-09 1.000000e+03 1.153600e-09 1.000000e+04 1.153600e-09 1.000000e+03 1.153600e-09 9.923587e+03 
1.358400e-09 1.000000e+04 1.358400e-09 1.000000e+03 1.358400e-09 1.000000e+04 1.358400e-09 1.000000e+03 1.358400e-09 9.821951e+03 
1.768000e-09 1.000000e+04 1.768000e-09 1.000000e+03 1.768000e-09 1.000000e+04 1.768000e-09 1.000000e+03 1.768000e-09 9.619598e+03 
2.568000e-09 1.000000e+04 2.568000e-09 1.000000e+03 2.568000e-09 1.000000e+04 2.568000e-09 1.000000e+03 2.568000e-09 9.228132e+03 
3.368000e-09 1.000000e+04 3.368000e-09 1.000000e+03 3.368000e-09 1.000000e+04 3.368000e-09 1.000000e+03 3.368000e-09 8.842006e+03 
3.368000e-09 1.000000e+04 3.368000e-09 1.000000e+03 3.368000e-09 1.000000e+04 3.368000e-09 1.000000e+03 3.368000e-09 8.842006e+03 
3.368000e-09 1.000000e+04 3.368000e-09 1.000000e+03 3.368000e-09 1.000000e+04 3.368000e-09 1.000000e+03 3.368000e-09 8.842006e+03 
3.368000e-09 1.000000e+04 3.368000e-09 1.000000e+03 3.368000e-09 1.000000e+04 3.368000e-09 1.000000e+03 3.368000e-09 8.842006e+03 
3.368000e-09 1.000000e+04 3.368000e-09 1.000000e+03 3.368000e-09 1.000000e+04 3.368000e-09 1.000000e+03 3.368000e-09 8.842006e+03 
3.368000e-09 1.000000e+04 3.368000e-09 1.000000e+03 3.368000e-09 1.000000e+04 3.368000e-09 1.000000e+03 3.368000e-09 8.842006e+03 
3.368000e-09 1.000000e+04 3.368000e-09 1.000000e+03 3.368000e-09 1.000000e+04 3.368000e-09 1.000000e+03 3.368000e-09 8.842006e+03 
3.368000e-09 1.000000e+04 3.368000e-09 1.000000e+03 3.368000e-09 1.000000e+04 3.368000e-09 1.000000e+03 3.368000e-09 8.842006e+03 
3.368000e-09 1.000000e+04 3.368000e-09 1.000000e+03 3.368000e-09 1.000000e+04 3.368000e-09 1.000000e+03 3.368000e-09 8.842006e+03 
3.368000e-09 1.000000e+04 3.368000e-09 1.000000e+03 3.368000e-09 1.000000e+04 3.368000e-09 1.000000e+03 3.368000e-09 8.842006e+03 
3.368000e-09 1.000000e+04 3.368000e-09 1.000000e+03 3.368000e-09 1.000000e+04 3.368000e-09 1.000000e+03 3.368000e-09 8.842006e+03 
3.368000e-09 1.000000e+04 3.368000e-09 1.000000e+03 3.368000e-09 1.000000e+04 3.368000e-09 1.000000e+03 3.368000e-09 8.842006e+03 
3.368000e-09 1.000000e+04 3.368000e-09 1.000000e+03 3.368000e-09 1.000000e+04 3.368000e-09 1.000000e+03 3.368000e-09 8.842006e+03 
