0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.000000e-12 1.000000e+04 4.000000e-12 1.000000e+03 4.000000e-12 1.000000e+04 4.000000e-12 1.000000e+03 4.000000e-12 1.000000e+04 
8.000000e-12 1.000000e+04 8.000000e-12 1.000000e+03 8.000000e-12 1.000000e+04 8.000000e-12 1.000000e+03 8.000000e-12 1.000000e+04 
1.600000e-11 1.000000e+04 1.600000e-11 1.000000e+03 1.600000e-11 1.000000e+04 1.600000e-11 1.000000e+03 1.600000e-11 1.000000e+04 
3.200000e-11 1.000000e+04 3.200000e-11 1.000000e+03 3.200000e-11 1.000000e+04 3.200000e-11 1.000000e+03 3.200000e-11 1.000000e+04 
6.400000e-11 1.000000e+04 6.400000e-11 1.000000e+03 6.400000e-11 1.000000e+04 6.400000e-11 1.000000e+03 6.400000e-11 1.000000e+04 
1.280000e-10 1.000000e+04 1.280000e-10 1.000000e+03 1.280000e-10 1.000000e+04 1.280000e-10 1.000000e+03 1.280000e-10 1.000000e+04 
2.560000e-10 1.000000e+04 2.560000e-10 1.000000e+03 2.560000e-10 1.000000e+04 2.560000e-10 1.000000e+03 2.560000e-10 1.000000e+04 
5.120000e-10 1.000000e+04 5.120000e-10 1.000000e+03 5.120000e-10 1.000000e+04 5.120000e-10 1.000000e+03 5.120000e-10 1.000000e+04 
1.000000e-09 1.000000e+04 1.000000e-09 1.000000e+03 1.000000e-09 1.000000e+04 1.000000e-09 1.000000e+03 1.000000e-09 1.000000e+04 
1.051200e-09 1.000000e+04 1.051200e-09 1.000000e+03 1.051200e-09 9.980899e+03 1.051200e-09 1.000000e+03 1.051200e-09 1.000000e+04 
1.153600e-09 1.000000e+04 1.153600e-09 1.000000e+03 1.153600e-09 9.942721e+03 1.153600e-09 1.000000e+03 1.153600e-09 1.000000e+04 
1.358400e-09 1.000000e+04 1.358400e-09 1.000000e+03 1.358400e-09 9.866510e+03 1.358400e-09 1.000000e+03 1.358400e-09 1.000000e+04 
1.768000e-09 1.000000e+04 1.768000e-09 1.000000e+03 1.768000e-09 9.714682e+03 1.768000e-09 1.000000e+03 1.768000e-09 1.000000e+04 
2.568000e-09 1.000000e+04 2.568000e-09 1.000000e+03 2.568000e-09 9.420540e+03 2.568000e-09 1.000000e+03 2.568000e-09 1.000000e+04 
3.368000e-09 1.000000e+04 3.368000e-09 1.000000e+03 3.368000e-09 9.129763e+03 3.368000e-09 1.000000e+03 3.368000e-09 1.000000e+04 
3.447000e-09 1.000000e+04 3.447000e-09 1.000000e+03 3.447000e-09 9.101258e+03 3.447000e-09 1.000000e+03 3.447000e-09 1.000000e+04 
3.605000e-09 1.000000e+04 3.605000e-09 1.000000e+03 3.605000e-09 9.044319e+03 3.605000e-09 1.000000e+03 3.605000e-09 1.000000e+04 
3.921000e-09 1.000000e+04 3.921000e-09 1.000000e+03 3.921000e-09 8.930883e+03 3.921000e-09 1.000000e+03 3.921000e-09 1.000000e+04 
4.000000e-09 1.000000e+04 4.000000e-09 1.000000e+03 4.000000e-09 8.902617e+03 4.000000e-09 1.000000e+03 4.000000e-09 1.000000e+04 
4.063200e-09 1.000000e+04 4.063200e-09 1.000000e+03 4.063200e-09 8.880043e+03 4.063200e-09 1.000000e+03 4.063200e-09 1.000000e+04 
4.189600e-09 1.000000e+04 4.189600e-09 1.000000e+03 4.189600e-09 8.834946e+03 4.189600e-09 1.000000e+03 4.189600e-09 1.000000e+04 
4.442400e-09 1.000000e+04 4.442400e-09 1.000000e+03 4.442400e-09 8.745052e+03 4.442400e-09 1.000000e+03 4.442400e-09 1.000000e+04 
4.948000e-09 1.000000e+04 4.948000e-09 1.000000e+03 4.948000e-09 8.566508e+03 4.948000e-09 1.000000e+03 4.948000e-09 1.000000e+04 
5.748000e-09 1.000000e+04 5.748000e-09 1.000000e+03 5.748000e-09 8.287603e+03 5.748000e-09 1.000000e+03 5.748000e-09 1.000000e+04 
6.548000e-09 1.000000e+04 6.548000e-09 1.000000e+03 6.548000e-09 8.013466e+03 6.548000e-09 1.000000e+03 6.548000e-09 1.000000e+04 
7.348000e-09 1.000000e+04 7.348000e-09 1.000000e+03 7.348000e-09 7.877646e+03 7.348000e-09 1.000000e+03 7.348000e-09 1.000000e+04 
8.148000e-09 1.000000e+04 8.148000e-09 1.000000e+03 8.148000e-09 7.877646e+03 8.148000e-09 1.000000e+03 8.148000e-09 1.000000e+04 
