0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.000000e-12 1.000000e+03 1.000000e-12 1.000000e+04 
2.000000e-12 1.000000e+03 2.000000e-12 1.000000e+04 
4.000000e-12 1.000000e+03 4.000000e-12 1.000000e+04 
8.000000e-12 1.000000e+03 8.000000e-12 1.000000e+04 
1.600000e-11 1.000000e+03 1.600000e-11 1.000000e+04 
3.200000e-11 1.000000e+03 3.200000e-11 1.000000e+04 
6.400000e-11 1.000000e+03 6.400000e-11 1.000000e+04 
1.000000e-10 1.000000e+03 1.000000e-10 1.000000e+04 
1.064000e-10 1.000000e+03 1.064000e-10 1.000000e+04 
1.192000e-10 1.000000e+03 1.192000e-10 1.000000e+04 
1.448000e-10 1.000000e+03 1.448000e-10 1.000000e+04 
1.960000e-10 1.000000e+03 1.960000e-10 1.000000e+04 
2.960000e-10 1.000000e+03 2.960000e-10 1.000000e+04 
3.960000e-10 1.000000e+03 3.960000e-10 1.000000e+04 
4.960000e-10 1.000000e+03 4.960000e-10 1.000000e+04 
5.960000e-10 1.000000e+03 5.960000e-10 1.000000e+04 
6.960000e-10 1.000000e+03 6.960000e-10 1.000000e+04 
7.960000e-10 1.000000e+03 7.960000e-10 1.000000e+04 
8.960000e-10 1.000000e+03 8.960000e-10 1.000000e+04 
9.960000e-10 1.000000e+03 9.960000e-10 1.000000e+04 
1.000000e-09 1.000000e+03 1.000000e-09 1.000000e+04 
1.008000e-09 1.000000e+03 1.008000e-09 9.993602e+03 
1.024000e-09 1.000000e+03 1.024000e-09 9.980808e+03 
1.056000e-09 1.000000e+03 1.056000e-09 9.955239e+03 
1.120000e-09 1.000000e+03 1.120000e-09 9.904179e+03 
1.220000e-09 1.000000e+03 1.220000e-09 9.824600e+03 
1.320000e-09 1.000000e+03 1.320000e-09 9.745274e+03 
1.420000e-09 1.000000e+03 1.420000e-09 9.666203e+03 
1.520000e-09 1.000000e+03 1.520000e-09 9.587391e+03 
1.620000e-09 1.000000e+03 1.620000e-09 9.508841e+03 
1.720000e-09 1.000000e+03 1.720000e-09 9.430555e+03 
1.820000e-09 1.000000e+03 1.820000e-09 9.352537e+03 
1.920000e-09 1.000000e+03 1.920000e-09 9.274790e+03 
2.020000e-09 1.000000e+03 2.020000e-09 9.197317e+03 
2.120000e-09 1.000000e+03 2.120000e-09 9.120122e+03 
2.220000e-09 1.000000e+03 2.220000e-09 9.043208e+03 
2.320000e-09 1.000000e+03 2.320000e-09 8.966578e+03 
2.420000e-09 1.000000e+03 2.420000e-09 8.890235e+03 
2.520000e-09 1.000000e+03 2.520000e-09 8.814184e+03 
2.620000e-09 1.000000e+03 2.620000e-09 8.738427e+03 
2.720000e-09 1.000000e+03 2.720000e-09 8.662968e+03 
2.820000e-09 1.000000e+03 2.820000e-09 8.587810e+03 
2.920000e-09 1.000000e+03 2.920000e-09 8.512958e+03 
3.020000e-09 1.000000e+03 3.020000e-09 8.438414e+03 
3.120000e-09 1.000000e+03 3.120000e-09 8.364183e+03 
3.220000e-09 1.000000e+03 3.220000e-09 8.290268e+03 
3.320000e-09 1.000000e+03 3.320000e-09 8.216673e+03 
3.420000e-09 1.000000e+03 3.420000e-09 8.143402e+03 
3.520000e-09 1.000000e+03 3.520000e-09 8.070458e+03 
3.620000e-09 1.000000e+03 3.620000e-09 7.997846e+03 
3.720000e-09 1.000000e+03 3.720000e-09 7.925569e+03 
3.820000e-09 1.000000e+03 3.820000e-09 7.853631e+03 
3.920000e-09 1.000000e+03 3.920000e-09 7.782037e+03 
4.020000e-09 1.000000e+03 4.020000e-09 7.746326e+03 
4.120000e-09 1.000000e+03 4.120000e-09 7.746326e+03 
4.220000e-09 1.000000e+03 4.220000e-09 7.746326e+03 
4.320000e-09 1.000000e+03 4.320000e-09 7.746326e+03 
4.420000e-09 1.000000e+03 4.420000e-09 7.746326e+03 
4.520000e-09 1.000000e+03 4.520000e-09 7.746326e+03 
4.620000e-09 1.000000e+03 4.620000e-09 7.746326e+03 
4.720000e-09 1.000000e+03 4.720000e-09 7.746326e+03 
4.820000e-09 1.000000e+03 4.820000e-09 7.746326e+03 
4.920000e-09 1.000000e+03 4.920000e-09 7.746326e+03 
5.020000e-09 1.000000e+03 5.020000e-09 7.746326e+03 
5.120000e-09 1.000000e+03 5.120000e-09 7.746326e+03 
5.220000e-09 1.000000e+03 5.220000e-09 7.746326e+03 
5.320000e-09 1.000000e+03 5.320000e-09 7.746326e+03 
5.420000e-09 1.000000e+03 5.420000e-09 7.746326e+03 
5.520000e-09 1.000000e+03 5.520000e-09 7.746326e+03 
5.620000e-09 1.000000e+03 5.620000e-09 7.746326e+03 
5.720000e-09 1.000000e+03 5.720000e-09 7.746326e+03 
5.820000e-09 1.000000e+03 5.820000e-09 7.746326e+03 
5.920000e-09 1.000000e+03 5.920000e-09 7.746326e+03 
6.020000e-09 1.000000e+03 6.020000e-09 7.746326e+03 
6.120000e-09 1.000000e+03 6.120000e-09 7.746326e+03 
6.220000e-09 1.000000e+03 6.220000e-09 7.746326e+03 
6.320000e-09 1.000000e+03 6.320000e-09 7.746326e+03 
6.420000e-09 1.000000e+03 6.420000e-09 7.746326e+03 
6.520000e-09 1.000000e+03 6.520000e-09 7.746326e+03 
6.620000e-09 1.000000e+03 6.620000e-09 7.746326e+03 
6.720000e-09 1.000000e+03 6.720000e-09 7.746326e+03 
6.820000e-09 1.000000e+03 6.820000e-09 7.746326e+03 
6.920000e-09 1.000000e+03 6.920000e-09 7.746326e+03 
7.020000e-09 1.000000e+03 7.020000e-09 7.746326e+03 
7.120000e-09 1.000000e+03 7.120000e-09 7.746326e+03 
7.220000e-09 1.000000e+03 7.220000e-09 7.746326e+03 
7.320000e-09 1.000000e+03 7.320000e-09 7.746326e+03 
7.420000e-09 1.000000e+03 7.420000e-09 7.746326e+03 
7.520000e-09 1.000000e+03 7.520000e-09 7.746326e+03 
7.620000e-09 1.000000e+03 7.620000e-09 7.746326e+03 
7.720000e-09 1.000000e+03 7.720000e-09 7.746326e+03 
7.820000e-09 1.000000e+03 7.820000e-09 7.746326e+03 
7.920000e-09 1.000000e+03 7.920000e-09 7.746326e+03 
8.020000e-09 1.000000e+03 8.020000e-09 7.746326e+03 
8.120000e-09 1.000000e+03 8.120000e-09 7.746326e+03 
8.220000e-09 1.000000e+03 8.220000e-09 7.746326e+03 
8.320000e-09 1.000000e+03 8.320000e-09 7.746326e+03 
8.420000e-09 1.000000e+03 8.420000e-09 7.746326e+03 
8.520000e-09 1.000000e+03 8.520000e-09 7.746326e+03 
8.620000e-09 1.000000e+03 8.620000e-09 7.746326e+03 
8.720000e-09 1.000000e+03 8.720000e-09 7.746326e+03 
8.820000e-09 1.000000e+03 8.820000e-09 7.746326e+03 
8.920000e-09 1.000000e+03 8.920000e-09 7.746326e+03 
9.020000e-09 1.000000e+03 9.020000e-09 7.746326e+03 
9.120000e-09 1.000000e+03 9.120000e-09 7.746326e+03 
9.220000e-09 1.000000e+03 9.220000e-09 7.746326e+03 
9.320000e-09 1.000000e+03 9.320000e-09 7.746326e+03 
9.420000e-09 1.000000e+03 9.420000e-09 7.746326e+03 
9.520000e-09 1.000000e+03 9.520000e-09 7.746326e+03 
9.620000e-09 1.000000e+03 9.620000e-09 7.746326e+03 
9.720000e-09 1.000000e+03 9.720000e-09 7.746326e+03 
9.820000e-09 1.000000e+03 9.820000e-09 7.746326e+03 
9.920000e-09 1.000000e+03 9.920000e-09 7.746326e+03 
1.000000e-08 1.000000e+03 1.000000e-08 7.746326e+03 
