7.020000e-09 3.840784e+03 7.020000e-09 1.210123e+03 
7.120000e-09 3.840784e+03 7.120000e-09 1.210123e+03 
7.220000e-09 3.840784e+03 7.220000e-09 1.210123e+03 
7.320000e-09 3.840784e+03 7.320000e-09 1.210123e+03 
7.420000e-09 3.840784e+03 7.420000e-09 1.210123e+03 
7.520000e-09 3.840784e+03 7.520000e-09 1.210123e+03 
7.620000e-09 3.840784e+03 7.620000e-09 1.210123e+03 
7.720000e-09 3.840784e+03 7.720000e-09 1.210123e+03 
7.820000e-09 3.840784e+03 7.820000e-09 1.210123e+03 
7.920000e-09 3.840784e+03 7.920000e-09 1.210123e+03 
8.020000e-09 3.840784e+03 8.020000e-09 1.210123e+03 
8.120000e-09 3.840784e+03 8.120000e-09 1.210123e+03 
8.220000e-09 3.840784e+03 8.220000e-09 1.210123e+03 
8.320000e-09 3.840784e+03 8.320000e-09 1.210123e+03 
8.420000e-09 3.840784e+03 8.420000e-09 1.210123e+03 
8.520000e-09 3.840784e+03 8.520000e-09 1.210123e+03 
8.620000e-09 3.840784e+03 8.620000e-09 1.210123e+03 
8.720000e-09 3.840784e+03 8.720000e-09 1.210123e+03 
8.820000e-09 3.840784e+03 8.820000e-09 1.210123e+03 
8.920000e-09 3.840784e+03 8.920000e-09 1.210123e+03 
9.020000e-09 3.840784e+03 9.020000e-09 1.210123e+03 
9.120000e-09 3.840784e+03 9.120000e-09 1.210123e+03 
9.220000e-09 3.840784e+03 9.220000e-09 1.210123e+03 
9.320000e-09 3.840784e+03 9.320000e-09 1.210123e+03 
9.420000e-09 3.840784e+03 9.420000e-09 1.210123e+03 
9.520000e-09 3.840784e+03 9.520000e-09 1.210123e+03 
9.620000e-09 3.840784e+03 9.620000e-09 1.210123e+03 
9.720000e-09 3.840784e+03 9.720000e-09 1.210123e+03 
9.820000e-09 3.840784e+03 9.820000e-09 1.210123e+03 
9.920000e-09 3.840784e+03 9.920000e-09 1.210123e+03 
1.000000e-08 3.840784e+03 1.000000e-08 1.210123e+03 
