0.000000e+00 0.000000e+00 
1.000000e-12 -3.141592e-03 
2.000000e-12 -6.283184e-03 
4.000000e-12 -1.256636e-02 
8.000000e-12 -2.513264e-02 
1.600000e-11 -5.026464e-02 
3.200000e-11 -1.005242e-01 
6.400000e-11 -2.010077e-01 
1.000000e-10 -3.139526e-01 
1.064000e-10 -3.340165e-01 
1.192000e-10 -3.741278e-01 
1.448000e-10 -4.542753e-01 
1.960000e-10 -6.141969e-01 
2.960000e-10 -9.245598e-01 
3.960000e-10 -1.231274e+00 
4.960000e-10 -1.533129e+00 
5.960000e-10 -1.828933e+00 
6.960000e-10 -2.117519e+00 
7.960000e-10 -2.397749e+00 
8.960000e-10 -2.668515e+00 
9.960000e-10 -2.928751e+00 
1.096000e-09 -3.177427e+00 
1.196000e-09 -3.413564e+00 
1.296000e-09 -3.636229e+00 
1.396000e-09 -3.844544e+00 
1.496000e-09 -4.037686e+00 
1.596000e-09 -4.214893e+00 
1.696000e-09 -4.375466e+00 
1.796000e-09 -4.518770e+00 
1.896000e-09 -4.644242e+00 
1.996000e-09 -4.751384e+00 
2.008500e-09 -4.763467e+00 
2.033500e-09 -4.786749e+00 
2.083500e-09 -4.829765e+00 
2.166831e-09 -4.890845e+00 
2.248876e-09 -4.937888e+00 
2.348876e-09 -4.977476e+00 
2.443002e-09 -4.996794e+00 
2.543002e-09 -4.998175e+00 
2.643002e-09 -4.979831e+00 
2.743002e-09 -4.941833e+00 
2.843002e-09 -4.884333e+00 
2.943002e-09 -4.807556e+00 
3.043002e-09 -4.711806e+00 
3.143002e-09 -4.597461e+00 
3.243002e-09 -4.464971e+00 
3.343002e-09 -4.314860e+00 
3.443002e-09 -4.147721e+00 
3.543002e-09 -3.964212e+00 
3.643002e-09 -3.765059e+00 
3.743002e-09 -3.551046e+00 
3.843002e-09 -3.323020e+00 
3.943002e-09 -3.081878e+00 
4.043002e-09 -2.828574e+00 
4.143002e-09 -2.564107e+00 
4.243002e-09 -2.289521e+00 
4.343002e-09 -2.005898e+00 
4.443002e-09 -1.714360e+00 
4.543002e-09 -1.416055e+00 
4.643002e-09 -1.112162e+00 
4.743002e-09 -8.038804e-01 
4.843002e-09 -4.924258e-01 
4.943002e-09 -1.790278e-01 
5.043002e-09 1.350768e-01 
5.143002e-09 4.486483e-01 
5.243002e-09 7.604491e-01 
5.343002e-09 1.069249e+00 
5.443002e-09 1.373829e+00 
5.543002e-09 1.672987e+00 
5.643002e-09 1.965542e+00 
5.743002e-09 2.250341e+00 
5.843002e-09 2.526258e+00 
5.943002e-09 2.792205e+00 
6.043002e-09 3.047133e+00 
6.143002e-09 3.290035e+00 
6.243002e-09 3.519953e+00 
6.343002e-09 3.735979e+00 
6.443002e-09 3.937261e+00 
6.543002e-09 4.123005e+00 
6.643002e-09 4.292477e+00 
6.743002e-09 4.445008e+00 
6.843002e-09 4.579997e+00 
6.943002e-09 4.696911e+00 
7.043002e-09 4.795288e+00 
7.143002e-09 4.874740e+00 
7.243002e-09 4.934955e+00 
7.343002e-09 4.975693e+00 
7.443002e-09 4.996794e+00 
7.543002e-09 4.998175e+00 
7.643002e-09 4.979831e+00 
7.743002e-09 4.941833e+00 
7.843002e-09 4.884333e+00 
7.943002e-09 4.807556e+00 
8.043002e-09 4.711806e+00 
8.143002e-09 4.597461e+00 
8.243002e-09 4.464971e+00 
8.343002e-09 4.314860e+00 
8.443002e-09 4.147721e+00 
8.543002e-09 3.964212e+00 
8.643002e-09 3.765059e+00 
8.743002e-09 3.551046e+00 
8.843002e-09 3.323020e+00 
8.943002e-09 3.081878e+00 
9.043002e-09 2.828574e+00 
9.143002e-09 2.564107e+00 
9.243002e-09 2.289521e+00 
9.343002e-09 2.005898e+00 
9.443002e-09 1.714360e+00 
9.543002e-09 1.416055e+00 
9.643002e-09 1.112162e+00 
9.743002e-09 8.038804e-01 
9.843002e-09 4.924258e-01 
9.943002e-09 1.790278e-01 
1.000000e-08 1.224647e-15 
